time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.660155285399991274e+07 3.098180051058379014e+00 1.517917060156937170e+00 -2.443250277096156164e+00 7.822306109111290873e+00 -1.685092626703655894e+00 9.531747339539546005e+00 3.115625000000000000e+01 1.742653846740722656e-01 2.533589601516724188e-01 1.366400122642517090e+00 -2.302788943052291870e-01 -1.804382205009459617e-01 7.266217470169067383e-01 6.216384768486022949e-01
1.660988585399991274e+07 3.234673395570424770e+00 1.673318513093689175e+00 -2.569318826914425369e+00 8.780017153791261464e+00 -2.578754877638632426e+00 9.664592373095112876e+00 3.120117187500000000e+01 1.618252396583557129e-01 2.586862146854400635e-01 1.351688146591186301e+00 -2.206939905881881714e-01 -1.679364591836928211e-01 7.350502610206605114e-01 6.187023520469665527e-01
1.661821985399991274e+07 3.290794520603257389e+00 1.751095762651428744e+00 -2.628632410479799564e+00 9.230069336441623307e+00 -3.102657365462572869e+00 9.730272742944807263e+00 3.120117187500000000e+01 1.491261720657348633e-01 2.637767195701599121e-01 1.337113142013549805e+00 -2.102990299463272372e-01 -1.548330485820769153e-01 7.436871528625488281e-01 6.154109239578247070e-01
1.662655285399991274e+07 3.362882596067890528e+00 1.888203182059970509e+00 -2.736984303285622921e+00 1.022258441657989181e+01 -3.828927755743188666e+00 1.039157751542918717e+01 3.113476562500000000e+01 1.360666155815124512e-01 2.684268653392791748e-01 1.322654008865356445e+00 -1.996038854122161588e-01 -1.411423236131666703e-01 7.522707581520079456e-01 6.118218302726745605e-01
1.663488685399991274e+07 3.412998478548744608e+00 2.012068631329338331e+00 -2.818039655619132056e+00 1.123910227979284393e+01 -4.015682638095423584e+00 1.095356749520778727e+01 3.116210937500000000e+01 1.227360367774963240e-01 2.727007269859313410e-01 1.308409810066223145e+00 -1.885646283626556674e-01 -1.266562938690183882e-01 7.606823444366453968e-01 6.080821156501770020e-01
1.664321985399991274e+07 3.425614928456480079e+00 2.063738718500548686e+00 -2.841011952117852069e+00 1.189197797942430412e+01 -4.114492345312203092e+00 1.146414587884204117e+01 3.116796875000000000e+01 1.092332750558853149e-01 2.765790820121764582e-01 1.294379591941833496e+00 -1.772979795932769498e-01 -1.117388308048247181e-01 7.688539028167724609e-01 6.041055917739868164e-01
1.665155285399991274e+07 3.421778308908648647e+00 2.146856775460280087e+00 -2.858521034066219269e+00 1.286649097225656035e+01 -4.277157840536750300e+00 1.246520432454990868e+01 3.115820312500000000e+01 9.552522003650663895e-02 2.800544500350952148e-01 1.280681967735290305e+00 -1.658791303634644110e-01 -9.622433781623823679e-02 7.766605615615843616e-01 6.000194549560546875e-01
1.665988585399991274e+07 3.392500111209507452e+00 2.191662790604379296e+00 -2.874437748683320581e+00 1.369938754494816635e+01 -4.586732823388084412e+00 1.302862370042355167e+01 3.115820312500000000e+01 8.167579770088195801e-02 2.831216454505920410e-01 1.267341494560241699e+00 -1.544321030378341675e-01 -8.048555254936201608e-02 7.841219902038574219e-01 5.956722497940062366e-01
1.666821985399991274e+07 3.376516321906137374e+00 2.199762155226570925e+00 -2.888003826065457691e+00 1.416744181490454402e+01 -4.710815802285650555e+00 1.304685860702119449e+01 3.118554687500000000e+01 6.765736639499664307e-02 2.857652008533477783e-01 1.254448771476745605e+00 -1.429162472486496249e-01 -6.441208720207197702e-02 7.911275625228882946e-01 5.912218689918518066e-01
1.667655285399991274e+07 3.319030422251508128e+00 2.194236351240361316e+00 -2.933420319207530103e+00 1.491032795106607800e+01 -4.992684239890789577e+00 1.304958531575989689e+01 3.111718750000000000e+01 5.348074436187744141e-02 2.880091071128844660e-01 1.242064952850341575e+00 -1.311864852905273160e-01 -4.794467985630024298e-02 7.976876497268677868e-01 5.866735577583312988e-01
1.668488585399991274e+07 3.228173428554681035e+00 2.172162989890696672e+00 -2.997332061121368518e+00 1.553079989354671220e+01 -4.957815897347594536e+00 1.282816432120078787e+01 3.117382812500000000e+01 3.928342461585999229e-02 2.898048162460327148e-01 1.230160951614379883e+00 -1.197627037763595581e-01 -3.130346536636335886e-02 8.037723302841185413e-01 5.819168090820312500e-01
1.669321985399991274e+07 3.167797747762667537e+00 2.154121202126403567e+00 -3.029829726874691431e+00 1.575882633275622879e+01 -5.043340317068002676e+00 1.297080469463050356e+01 3.117382812500000000e+01 2.498790621757507671e-02 2.912876009941101074e-01 1.218946576118469238e+00 -1.078250780701637268e-01 -1.492229755967844351e-02 8.092221617698668323e-01 5.773306488990783691e-01
1.670155285399991274e+07 3.012998734019066926e+00 2.109759771556012353e+00 -3.087831277381835271e+00 1.643330453715490691e+01 -5.339653969572790260e+00 1.345648022329029025e+01 3.116601562500000000e+01 1.072998344898223877e-02 2.923803925514220636e-01 1.208329558372497559e+00 -9.600782394409181075e-02 1.824712031521013916e-03 8.140216469764708362e-01 5.728418231010437012e-01
1.670988685399991274e+07 2.804313667845041103e+00 2.048053336931388024e+00 -3.135984497712661412e+00 1.710778274155358503e+01 -5.744352867525600814e+00 1.354720414495625924e+01 3.113476562500000000e+01 -3.509521484375000000e-03 2.931062281131744385e-01 1.198435902595520020e+00 -8.426467329263681583e-02 1.855803653597836930e-02 8.180584907531737171e-01 5.686259269714355469e-01
1.671821985399991274e+07 2.691767265679096521e+00 2.013252548983337498e+00 -3.158648391215483908e+00 1.737661391199006644e+01 -5.869622213023320434e+00 1.335072457991704376e+01 3.116210937500000000e+01 -1.769823580980300903e-02 2.936160266399383545e-01 1.189278960227966309e+00 -7.219429314136505127e-02 3.423949331045161859e-02 8.215935826301572487e-01 5.644463300704956055e-01
1.672655285399991274e+07 2.470039564607256821e+00 1.948110309851160737e+00 -3.226281660513500960e+00 1.788307263486594678e+01 -6.232156185189400510e+00 1.349314056372548443e+01 3.116796875000000000e+01 -3.170338273048400879e-02 2.938588261604308527e-01 1.180889844894409180e+00 -6.025993078947067261e-02 4.981629177927975743e-02 8.244534730911254883e-01 5.605028867721557617e-01
1.673488585399991274e+07 2.254096382017495515e+00 1.934553968776532296e+00 -3.305024481507082168e+00 1.816630547514724014e+01 -6.069603784978439442e+00 1.372542749287329578e+01 3.116796875000000000e+01 -4.552297294139862061e-02 2.938643991947174072e-01 1.173300504684448242e+00 -4.829509556293488243e-02 6.516952067613616950e-02 8.264128565788269043e-01 5.571913719177246094e-01
1.674321985399991274e+07 2.160820977479028127e+00 1.948215328725412032e+00 -3.339440029772132057e+00 1.834392606989991847e+01 -5.701109921888369847e+00 1.364286033955650268e+01 3.113281250000000000e+01 -5.905998498201369545e-02 2.936621606349945068e-01 1.166543245315551536e+00 -3.638226538896560669e-02 8.021019399166118280e-02 8.277524709701538086e-01 5.541375875473022461e-01
1.675155285399991274e+07 1.992657019422707121e+00 2.027874208650166210e+00 -3.382987875735652850e+00 1.866916378056192016e+01 -4.773843178044468338e+00 1.323588989725639919e+01 3.118359375000000000e+01 -7.228057086467744308e-02 2.932771742343902588e-01 1.160597205162048340e+00 -2.452874369919294528e-02 9.521731734275828973e-02 8.283045887947081409e-01 5.515826940536499023e-01
1.675988685399991274e+07 1.838972296972212872e+00 2.145968731920348649e+00 -3.402546338378839241e+00 1.884918465362206064e+01 -3.826090607890135331e+00 1.324591227513760394e+01 3.114062500000000000e+01 -8.511921763420104980e-02 2.927622199058532715e-01 1.155478119850158691e+00 -1.294730976223945618e-02 1.102606803178788758e-01 8.282148838043210670e-01 5.493041872978209339e-01
1.676821985399991274e+07 1.764101944998416327e+00 2.204428572742552106e+00 -3.408718104482796996e+00 1.890679133300130488e+01 -3.438317465211488067e+00 1.337778672165733163e+01 3.114062500000000000e+01 -9.752517193555833297e-02 2.920699715614318848e-01 1.151160240173339844e+00 -1.790729933418333530e-03 1.254309564828874901e-01 8.274799585342406116e-01 5.473032593727111816e-01
1.677655285399991274e+07 1.616611952922112350e+00 2.315796609830138131e+00 -3.407655837172237412e+00 1.900640288276125034e+01 -2.562814495044854368e+00 1.409313600433283575e+01 3.116992187500000000e+01 -1.095167621970176558e-01 2.914060354232788086e-01 1.147681117057800293e+00 9.433883242309091741e-03 1.406340897083283026e-01 8.260623216629027210e-01 5.456686019897460938e-01
1.678488585399991274e+07 1.501532413920327880e+00 2.373226119417724433e+00 -3.415111333235192781e+00 1.925483168758425023e+01 -1.630723722615325499e+00 1.418097877599701562e+01 3.115039062500000000e+01 -1.211872696876525740e-01 2.907220125198364258e-01 1.145141839981079102e+00 2.036389708518987485e-02 1.557721495628358044e-01 8.239944577217102051e-01 5.443837046623229980e-01
1.679321985399991274e+07 1.454197804585671161e+00 2.377389671800459237e+00 -3.419563724783154512e+00 1.933284073257698310e+01 -1.141792852075040443e+00 1.406800355060136631e+01 3.115429687500000000e+01 -1.325009167194366455e-01 2.900291383266448975e-01 1.143471121788024902e+00 3.074949048459529530e-02 1.710113286972047009e-01 8.214010000228882946e-01 5.432403087615966797e-01
1.680155285399991274e+07 1.381362855280743096e+00 2.355756041009820834e+00 -3.437733880413587517e+00 1.938564685534128884e+01 2.755876999472028910e-02 1.419490680979403585e+01 3.110351562500000000e+01 -1.432872712612152100e-01 2.892882823944091797e-01 1.142668962478637695e+00 4.138792306184768677e-02 1.861776262521744330e-01 8.182982206344603382e-01 5.422295928001403809e-01
1.680988585399991274e+07 1.371184395333297612e+00 2.297190085962531825e+00 -3.423092070364832651e+00 1.946005548287282139e+01 1.582278211185851102e+00 1.460231029291685978e+01 3.120117187500000000e+01 -1.538014858961105069e-01 2.885832488536834717e-01 1.142766118049621582e+00 5.147929489612582121e-02 2.011284530162813222e-01 8.148165941238403320e-01 5.412680506706237793e-01
1.681821985399991274e+07 1.392387889629808750e+00 2.263872410872275420e+00 -3.395852816399268725e+00 1.937364546380394970e+01 2.413239529507136716e+00 1.476891274673522325e+01 3.120117187500000000e+01 -1.639082133769989014e-01 2.878397703170776367e-01 1.143753051757812500e+00 6.149455904960632324e-02 2.159420102834703203e-01 8.109747767448425293e-01 5.402845144271850586e-01
1.682655285399991274e+07 1.475831503914746268e+00 2.209374360638850732e+00 -3.301199537117437632e+00 1.929083586219627833e+01 3.751202616678916968e+00 1.442269037575181834e+01 3.115039062500000000e+01 -1.735544204711914062e-01 2.870458066463470459e-01 1.145585894584655540e+00 7.119865715503692627e-02 2.308915406465531506e-01 8.069035410881041370e-01 5.390049219131469727e-01
1.683488685399991274e+07 1.573349651907523850e+00 2.147546458680789527e+00 -3.173644445601569331e+00 1.927163363573653143e+01 4.580953611250223823e+00 1.384185972946194454e+01 3.112890625000000000e+01 -1.829758584499359131e-01 2.863175868988036554e-01 1.148422956466674805e+00 8.081258088350293245e-02 2.451736479997636275e-01 8.028727173805235706e-01 5.373588204383850098e-01
1.684321985399991274e+07 1.616743171268463897e+00 2.110066068196564171e+00 -3.102838719394958922e+00 1.930043697542615888e+01 4.729077523400381011e+00 1.414352233521839608e+01 3.112890625000000000e+01 -1.919549703598022461e-01 2.855733036994934082e-01 1.152040958404541016e+00 9.008585661649705367e-02 2.592730522155762274e-01 7.988348603248595081e-01 5.352801680564880371e-01
1.685155285399991274e+07 1.694508540389401574e+00 2.016505277004096541e+00 -2.952276975054405117e+00 1.939164755110996552e+01 4.596598466306009101e+00 1.521327364380601210e+01 3.115820312500000000e+01 -2.007447481155395508e-01 2.849053442478179932e-01 1.156711459159851074e+00 9.949205070734025436e-02 2.727017700672149658e-01 7.948322892189023658e-01 5.328946709632874645e-01
1.685988585399991274e+07 1.742924315362069043e+00 1.888633323409721676e+00 -2.792850497892130246e+00 1.935324309819046817e+01 4.176308023351525733e+00 1.521986584020107180e+01 3.114453125000000000e+01 -2.091711163520812711e-01 2.842480242252349854e-01 1.162290096282958762e+00 1.086474433541298051e-01 2.854475677013398327e-01 7.910856008529660865e-01 5.299991369247436523e-01
1.686821985399991274e+07 1.762854857156576305e+00 1.813108434150922710e+00 -2.714028319419060420e+00 1.919722500820500954e+01 4.407543909268921034e+00 1.517020920026357444e+01 3.115234375000000000e+01 -2.172779142856597623e-01 2.836337685585021418e-01 1.168801546096801536e+00 1.178454682230949402e-01 2.977170348167419434e-01 7.872966527938841663e-01 5.269166231155395508e-01
1.687655285399991274e+07 1.838947456262964408e+00 1.676736022996143438e+00 -2.568501549091807945e+00 1.879157797424280929e+01 5.222878286439247120e+00 1.548702874105365268e+01 3.115625000000000000e+01 -2.249884009361267090e-01 2.830610573291778564e-01 1.176250934600830078e+00 1.271794140338897150e-01 3.093359768390655518e-01 7.835966348648070179e-01 5.235579609870911755e-01
1.688488685399991274e+07 1.963405507282666385e+00 1.513021185623188325e+00 -2.411526473917208424e+00 1.821191076298914524e+01 5.717889696973357694e+00 1.504344689338226360e+01 3.122460937500000000e+01 -2.323493957519531250e-01 2.824576199054718018e-01 1.184641003608703613e+00 1.364164352416991910e-01 3.199500143527986284e-01 7.803910374641417347e-01 5.196270346641540527e-01
1.689321985399991274e+07 2.033616647972556368e+00 1.415437492332758618e+00 -2.335500214404486741e+00 1.795868140155120685e+01 5.703461100997463618e+00 1.476248015740572406e+01 3.122460937500000000e+01 -2.393126785755157193e-01 2.818590402603149414e-01 1.193959236145019531e+00 1.456433534622192383e-01 3.297687768936158337e-01 7.774964570999145508e-01 5.153055191040039062e-01
1.690155285399991274e+07 2.153636653901201736e+00 1.195157488249724231e+00 -2.215186935000681423e+00 1.775825816287757775e+01 5.680597793222792014e+00 1.464301443958240334e+01 3.114453125000000000e+01 -2.458689659833908081e-01 2.812611460685729425e-01 1.204188466072082297e+00 1.548686474561691284e-01 3.388105630874634899e-01 7.749465107917782314e-01 5.105693340301513672e-01
1.690988585399991274e+07 2.248374443956121738e+00 9.329588830082750084e-01 -2.126285396435653396e+00 1.731420667599588725e+01 5.468684352929696679e+00 1.451408472574805586e+01 3.117187500000000000e+01 -2.519820928573608398e-01 2.806536555290222168e-01 1.215313315391540305e+00 1.643187254667282104e-01 3.468857705593109686e-01 7.726927399635314941e-01 5.055843591690063477e-01
1.691821985399991274e+07 2.282535354954320805e+00 7.858721197678943948e-01 -2.078354715654353146e+00 1.703097383571459034e+01 5.380797344027372198e+00 1.442283650484761282e+01 3.117187500000000000e+01 -2.576148211956024170e-01 2.800081968307495117e-01 1.227270126342773438e+00 1.740289330482482910e-01 3.540663123130799450e-01 7.706725001335142933e-01 5.004147887229920544e-01
1.692655285399991274e+07 2.319539862949519193e+00 4.776006060191771430e-01 -1.966122586981086773e+00 1.639249980592794387e+01 5.019570603361464656e+00 1.428256620736095961e+01 3.116601562500000000e+01 -2.627674937248229425e-01 2.793105542659759521e-01 1.240056991577148438e+00 1.839668601751327515e-01 3.601178526878358044e-01 7.689649462699890137e-01 4.951409101486206610e-01
1.693488585399991274e+07 2.309046168656868847e+00 1.681560349141871247e-01 -1.831231930748991266e+00 1.563041144330665944e+01 4.658354977949752396e+00 1.401117245390199884e+01 3.113281250000000000e+01 -2.674665451049804688e-01 2.785241007804870605e-01 1.253654241561889648e+00 1.940583884716033658e-01 3.651908338069916882e-01 7.676635980606077991e-01 4.895606338977813721e-01
1.694321985399991274e+07 2.292537257713322507e+00 2.101141920735845672e-02 -1.754446331640943102e+00 1.524876719241914813e+01 4.416328913447560289e+00 1.377558516182420867e+01 3.116210937500000000e+01 -2.715955376625061035e-01 2.776673734188079834e-01 1.267932415008544700e+00 2.042541056871413629e-01 3.690761625766755261e-01 7.663808465003966175e-01 4.844825863838195801e-01
1.695155285399991274e+07 2.235963356108301436e+00 -2.407161377090593912e-01 -1.592403933473226729e+00 1.414823958844479534e+01 3.661343994963207837e+00 1.308232556036945127e+01 3.119140625000000000e+01 -2.752179503440856934e-01 2.767167687416076660e-01 1.282879233360290305e+00 2.144460231065750400e-01 3.718837797641755816e-01 7.654392123222349964e-01 4.793935418128967285e-01
1.695988685399991274e+07 2.168021351207732206e+00 -4.385295689846335221e-01 -1.432222919940782768e+00 1.311611991623329665e+01 3.170090355908958824e+00 1.287234484842215210e+01 3.113867187500000000e+01 -2.782368361949920654e-01 2.756745517253875732e-01 1.298416376113891602e+00 2.245225161314010343e-01 3.738697767257690430e-01 7.647340297698974609e-01 4.743343889713287354e-01
