time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
2.733870985419998169e+08 -2.194804702121692930e-02 -4.368298853887516570e-02 4.216461051356809597e-02 9.549306351334944765e+00 4.872741144632513621e-01 -2.149161763961858540e+00 1.984570312500000000e+01 -2.397324740886687955e-01 1.065430283546447532e+00 2.041354656219482422e+00 -3.009631671011447906e-02 -2.769973576068877619e-01 3.159781396389007568e-01 9.069313406944274902e-01 8.370989691434456035e+05 4.545669616919811233e+04 -1.572089871510472149e+05
2.733954325419998169e+08 -2.932841151994368054e-02 -3.558630270181778465e-02 3.684781075443940845e-02 9.467696888881016903e+00 5.318398313735118732e-01 -2.192718970169425408e+00 1.989453125000000000e+01 -2.398409992456435880e-01 1.065773248672485130e+00 2.041323184967041016e+00 -3.034874796867364707e-02 -2.771497368812559925e-01 3.159467875957489014e-01 9.068872928619383655e-01 8.371202959983743494e+05 4.545781119938586198e+04 -1.572129551268413779e+05
2.734037655419998169e+08 -3.178750368862681003e-02 -2.778841493522051995e-02 3.793196257881663314e-02 9.425692018500317459e+00 5.402735719364836209e-01 -2.200367869613816474e+00 1.980468750000000000e+01 -2.399420738220214844e-01 1.066107869148254395e+00 2.041297674179076704e+00 -3.057457134127622433e-02 -2.772955298423765425e-01 3.159026503562927246e-01 9.068505764007568359e-01 8.371416209472969640e+05 4.545892613358728704e+04 -1.572169227795640763e+05
2.734120985419998169e+08 -3.473813171974205610e-02 -2.403262135681226083e-02 3.660967452350363804e-02 9.412490487809238360e+00 5.691774911219392719e-01 -2.157875554123784845e+00 1.981640625000000000e+01 -2.400380373001098355e-01 1.066437244415283203e+00 2.041278123855590820e+00 -3.078836016356944691e-02 -2.774087786674499512e-01 3.158199489116668701e-01 9.068375229835510254e-01 8.371629465493541211e+05 4.546004110831528669e+04 -1.572208905806519615e+05
2.734204325419998169e+08 -3.720148770213136530e-02 -1.305155526153441679e-02 3.769013218663279374e-02 9.404089513733097760e+00 5.764039295574324706e-01 -2.138952451544950506e+00 1.984570312500000000e+01 -2.401210069656372070e-01 1.066762924194335938e+00 2.041264772415160689e+00 -3.098894283175473649e-02 -2.775314748287200928e-01 3.157250285148620605e-01 9.068261981010433681e-01 8.371842753634996479e+05 4.546115625713339978e+04 -1.572248590058089758e+05
2.734287655419998169e+08 -4.259786168839840154e-02 -8.161139387803998529e-03 3.906979280593748244e-02 9.402889374579364912e+00 5.462970248480704116e-01 -2.117762229736830371e+00 1.981250000000000000e+01 -2.401952445507048728e-01 1.067078232765197532e+00 2.041252136230468750e+00 -3.118366934359068088e-02 -2.776167690753936212e-01 3.155863881111146130e-01 9.068416357040403053e-01 8.372056022712375270e+05 4.546227130903091165e+04 -1.572288271011035249e+05
2.734370995419998169e+08 -3.967169403194942962e-02 -4.657340211825131485e-03 3.501677605722015169e-02 9.442493966652595105e+00 5.450891831451457614e-01 -2.106556300654528702e+00 1.981250000000000000e+01 -2.402645200490951538e-01 1.067391276359558105e+00 2.041241645812987837e+00 -3.137638047337532043e-02 -2.776757478713988703e-01 3.154380917549133301e-01 9.068685770034790039e-01 8.372269323955549626e+05 4.546338653255980898e+04 -1.572327958185202442e+05
2.734454325419998169e+08 -4.040098281673260711e-02 -3.227348721729532584e-03 3.797284808801546646e-02 9.432892853422719881e+00 5.366600829310134158e-01 -2.038235027805176180e+00 1.981250000000000000e+01 -2.403268963098526001e-01 1.067701220512389915e+00 2.041230916976928711e+00 -3.156504407525068112e-02 -2.777173817157745361e-01 3.152825236320496161e-01 9.069033861160278320e-01 8.372482606150991051e+05 4.546450165924274916e+04 -1.572367641988809046e+05
2.734537655419998169e+08 -3.966423559864993426e-02 -5.824898225208763325e-03 3.716488298178788341e-02 9.461696193112343778e+00 4.908948337797044981e-01 -2.028035425964673344e+00 1.983203125000000000e+01 -2.403868138790130338e-01 1.068015813827514648e+00 2.041224956512451172e+00 -3.175777196884149722e-02 -2.777700126171111505e-01 3.151517808437347412e-01 9.069259166717528187e-01 8.372695894926530309e+05 4.546561681842393591e+04 -1.572407327197119594e+05
2.734620995419998169e+08 -3.624886140264137885e-02 -8.091568314662024239e-03 2.989446999718308948e-02 9.497700367724371873e+00 4.571717421876400622e-01 -2.026170210538427163e+00 1.985156250000000000e+01 -2.404455691576004028e-01 1.068319916725158691e+00 2.041218996047973633e+00 -3.192783892154693604e-02 -2.778083682060240589e-01 3.150143325328826904e-01 9.069560170173645020e-01 8.372909215907324106e+05 4.546673214201361407e+04 -1.572447018574569956e+05
2.734704325419998169e+08 -3.674039726507348502e-02 -1.213366250285104371e-02 2.748803011749288011e-02 9.520503011645326197e+00 4.643953748308115026e-01 -2.010032002795384631e+00 1.985156250000000000e+01 -2.405083179473876676e-01 1.068610668182373047e+00 2.041208982467651811e+00 -3.209269046783447266e-02 -2.778495848178863525e-01 3.148500323295592707e-01 9.069945812225340687e-01 8.373122517910100287e+05 4.546784736427116150e+04 -1.572486706579492602e+05
2.734787655419998169e+08 -3.600335609173364870e-02 -1.935125095418402733e-02 2.453867474351221351e-02 9.452095079882470330e+00 4.475415989212087053e-01 -2.025532182495272338e+00 1.984960937500000000e+01 -2.405718564987182340e-01 1.068892478942871094e+00 2.041199445724488193e+00 -3.223679587244993039e-02 -2.779082357883453369e-01 3.147116899490356445e-01 9.070195555686950684e-01 8.373335826452556066e+05 4.546896261702034826e+04 -1.572526395996303763e+05
2.734870985419998169e+08 -3.528014241552359515e-02 -2.394685318597191900e-02 1.782946058585654914e-02 9.387287565580816562e+00 4.704287559306137845e-01 -2.075191569710248984e+00 1.979687500000000000e+01 -2.406363785266875943e-01 1.069161295890808105e+00 2.041184663772583008e+00 -3.237532824277877808e-02 -2.779874503612517755e-01 3.145686089992523193e-01 9.070398807525632545e-01 8.373549141490939073e+05 4.547007790323020890e+04 -1.572566086871346342e+05
